"route_id,agency_id,""route_short_name"",""route_long_name"",""route_desc"",route_type,""route_url"",""route_color"",""route_text_color"""
"49800,1,""98"",""Sint-Niklaas - Tielrode - Temse -Puurs -Londerzeel"",""Londerzeel - Puurs - Temse - Tielrode - Sint-Niklaas/Sint-Niklaas - Tielrode - Temse - Puurs - Londerzeel"",3,"""",""77CCAA"",""000000"""
"49801,1,""99"",""Hamme - Temse - Rupelmonde - Antwerpen L.O"",""Antwerpen L.O. - Rupelmonde - Temse - Hamme/Hamme - Temse - Rupelmonde - Antwerpen L.O."",3,"""",""005555"",""FFFFFF"""
"49802,1,""1"",""(Erpestraat) - ASZ - Station - Oude Abdijstraat"",""Oude Abdijstraat - Station - Erpestraat - ASZ/Erpestraat - ASZ - Station - Oude Abdijstraat"",3,"""",""229922"",""FFFFFF"""
"49803,1,""2"",""Erembodegem - Aalst Station - Herdersem"",""Herdersem - Aalst Station - Erembodegem/Erembodegem - Aalst Station - Herdersem"",3,"""",""0099AA"",""000000"""
"49804,1,""3"",""Aalst Oude Abdijstraat - Station - Nieuwerkerken"",""Aalst Oude Abdijstraat - Station - Nieuwerkerken/Nieuwerkerken - Aalst Station - Oude Abdijstraat"",3,"""",""0044BB"",""FFFFFF"""
"49805,1,""4"",""ASZ - Station - O.L.V. Ziekenhuis - Hof Zomergem"",""Hof Zomergem - O.L.V. Ziekenhuis - Station - ASZ/ASZ - Station - O.L.V. Ziekenhuis - Hof Zomergem"",3,"""",""BB0022"",""FFFFFF"""
"49807,1,""21"",""Dendermonde - Malderen"",""Dendermonde - Malderen/Malderen - Dendermonde"",3,"""",""FFCC11"",""000000"""
"49808,1,""23"",""Dendermonde - Opwijk Station - Asse"",""Dendermonde - Opwijk Station - Asse/Asse - Opwijk Station - Dendermonde"",3,"""",""BBDD00"",""000000"""
"49809,1,""24"",""Dendermonde - Opwijk Nijverseel - Asse"",""Dendermonde - Opwijk Nijverseel - Asse/Asse - Opwijk Nijverseel - Dendermonde"",3,"""",""1199DD"",""FFFFFF"""
"49810,1,""26"",""Dendermonde - Wieze - Aalst"",""Dendermonde - Wieze - Aalst/Aalst - Wieze - Dendermonde"",3,"""",""BB0022"",""FFFFFF"""
"49811,1,""27"",""Dendermonde - Wetteren - Heusden - Gent"",""Dendermonde - Wetteren - Heusden - Gent/Gent - Heusden - Wetteren - Dendermonde"",3,"""",""229922"",""FFFFFF"""
"49812,1,""28"",""Dendermonde - Wetteren - Melle - Gent"",""Dendermonde - Wetteren - Melle - Gent/Gent - Melle - Wetteren - Dendermonde"",3,"""",""FF88AA"",""000000"""
"49813,1,""29"",""Dendermonde - Schoonaarde - Berlare"",""Dendermonde - Schoonaarde - Berlare/Berlare - Schoonaarde - Dendermonde"",3,"""",""995511"",""FFFFFF"""
"49815,1,""31"",""Aalst - Denderleeuw - Ninove"",""Aalst - Denderleeuw - Ninove/Ninove - Denderleeuw - Aalst"",3,"""",""991199"",""FFFFFF"""
"49816,1,""32"",""Aalst - Denderleeuw - Aspelare - Ninove"",""Aalst - Denderleeuw - Aspelare - Ninove/Ninove - Aspelare - Denderleeuw - Aalst"",3,"""",""771133"",""FFFFFF"""
"49817,1,""33"",""Aalst - Denderleeuw Hemelrijk - Aspelare - Ninove"",""Aalst - Denderleeuw Hemelrijk - Aspelare - Ninove/Ninove - Aspelare - Denderleeuw Hemelrijk - Aalst"",3,"""",""DD0077"",""FFFFFF"""
"49818,1,""34"",""Aalst - Denderhoutem -  Ninove"",""Aalst - Denderhoutem - Ninove/Ninove - Denderhoutem  - Aalst"",3,"""",""005555"",""FFFFFF"""
"49819,1,""36"",""Zottegem - Aspelare - Ninove"",""Ninove - Aspelare -Zottegem/Zottegem - Aspelare - Ninove"",3,"""",""BB0022"",""FFFFFF"""
"49820,1,""39"",""Brakel - Lierde - Ninove"",""Ninove - Lierde - Brakel/Brakel - Lierde - Ninove"",3,"""",""8899AA"",""000000"""
"49822,1,""41"",""Aalst - Opwijk - Londerzeel"",""Londerzeel - Opwijk - Aalst/Aalst - Opwijk - Londerzeel"",3,"""",""995511"",""FFFFFF"""
"49823,1,""42"",""Aalst - Meldert - Asse"",""Asse - Meldert - Aalst/Aalst - Meldert - Asse"",3,"""",""444411"",""FFFFFF"""
"49824,1,""43"",""Aalst - Moorsel Steven Kapel - Droeshout - Opwijk"",""Opwijk - Droeshout - Moorsel Steven Kapel - Aalst/Aalst - Moorsel Steven Kapel - Droeshout - Opwijk"",3,"""",""FFCCAA"",""000000"""
"49825,1,""44"",""Aalst - Meldert - Opwijk - Londerzeel"",""Londerzeel - Opwijk - Meldert - Aalst/Aalst - Meldert - Opwijk - Londerzeel"",3,"""",""FF88AA"",""000000"""
"49826,1,""46"",""Wetteren - Oosterzele - Zottegem"",""Zottegem - Oosterzele - Wetteren/Wetteren -  Oosterzele - Zottegem"",3,"""",""0099AA"",""000000"""
"49827,1,""47"",""Wetteren - Bavegem - Zottegem"",""Zottegem - Bavegem - Wetteren/Wetteren - Bavegem - Zottegem"",3,"""",""995511"",""FFFFFF"""
"49828,1,""53"",""Aalst - Gijzegem - Overmere - Lokeren"",""Lokeren - Overmere - Gijzegem - Aalst/Aalst - Gijzegem - Overmere - Lokeren"",3,"""",""77CCAA"",""000000"""
"49829,1,""54"",""Aalst - Overmere - Lokeren"",""Lokeren - Overmere - Aalst/Aalst - Overmere - Lokeren"",3,"""",""DD0077"",""FFFFFF"""
"49831,1,""57"",""Aalst - Hofstade - Gijzegem - Dendermonde"",""Dendermonde - Gijzegem - Hofstade - Aalst/Aalst - Hofstade - Gijzegem - Dendermonde"",3,"""",""005555"",""FFFFFF"""
"49832,1,""58"",""Aalst - Hofstade - Lede - Serskamp - Wetteren"",""Aalst - Hofstade - Lede - Serskamp - Wetteren/Wetteren - Serskamp - Lede - Hofstade - Aalst"",3,"""",""FFCC11"",""000000"""
"49833,1,""59"",""Aalst - Hofstade - Lede - Oordegem - Wetteren"",""Aalst - Hofstade - Lede - Oordegem - Wetteren/Wetteren - Oordegem - Lede - Hofstade - Aalst"",3,"""",""AACCEE"",""000000"""
"49835,1,""71"",""Geraardsbergen-Moerbeke-Galmaarden-Enghien/Edingen"",""Edingen - Galmaarden - Moerbeke - Geraardsbergen/Geraardsbergen - Moerbeke - Galmaarden - Edingen"",3,"""",""DD0077"",""FFFFFF"""
"49836,1,""72"",""Geraardsbergen-Moerbeke-Galmaarden-Bever/Biévène"",""Bever - Galmaarden - Moerbeke -  Geraardsbergen/Geraardsbergen - Moerbeke - Galmaarden - Bever"",3,"""",""FFCC11"",""000000"""
"49837,1,""73"",""Geraardsbergen-Moerbeke-Akrenbos-Bever/Biévène"",""Bever - Akrenbos - Moerbeke - Geraardsbergen/Geraardsbergen - Moerbeke - Akrenbos  - Bever"",3,"""",""229922"",""FFFFFF"""
"49838,1,""74"",""Geraardsbergen-Moerbeke-Viane-Bever/Biévène"",""Bever(Biévène)- Viane - Geraardsbergen/Geraardsbergen - Viane - Bever(Biévène)"",3,"""",""EE8822"",""FFFFFF"""
"49839,1,""76"",""Overboelare Leliestr-Geraardsbergen-Zandbergen"",""Zandbergen - Geraardsbergen - Overboelare/Overboelare - Geraardsbergen - Zandbergen"",3,"""",""0044BB"",""FFFFFF"""
"49840,1,""77"",""Geraardsbergen-Waarbeke-Denderwindeke"",""Denderwindeke - Waarbeke - Geraardsbergen/Geraardsbergen - Waarbeke - Denderwindeke"",3,"""",""991199"",""FFFFFF"""
"49841,1,""78"",""Overboelare - Geraardsbergen - Everbeek - Brakel"",""Brakel - Everbeek - Geraardsbergen - Overboelare/Overboelare - Geraardsbergen - Everbeek - Brakel"",3,"""",""BB0022"",""FFFFFF"""
"49842,1,""81"",""Aalst - Mere - Aaigem - (Woubrechtegem)"",""Aalst - Mere - Aaigem - (Woubrechtegem) - Heldergem/Heldergem - (Woubrechtegem) - Aaigem - Mere - Aalst"",3,"""",""EE8822"",""FFFFFF"""
"49843,1,""82"",""Aalst - Haaltert - Kerksken - Heldergem"",""Aalst - Haaltert - Kerksken - Heldergem/Heldergem - Kerksken - Haaltert - Aalst"",3,"""",""BBDD00"",""000000"""
"49844,1,""83"",""Aalst - Kerksken"",""Aalst - Kerksken/Kerksken - Aalst"",3,"""",""77CCAA"",""000000"""
"49845,1,""84"",""Aalst - Mere - Burst - Heldergem"",""Aalst - Mere - Burst - Heldergem/Heldergem - Burst - Mere - Aalst"",3,"""",""FF88AA"",""000000"""
"49847,1,""87"",""Aalst - Aspelare - Geraardsbergen"",""Aalst - Aspelare - Geraardsbergen/Geraardsbergen - Aspelare - Aalst"",3,"""",""995511"",""FFFFFF"""
"49849,1,""91"",""Aalst - Erpe Vijfhuizen - Burst - Zottegem"",""Aalst - Erpe Vijfhuizen - Burst - Zottegem/Zottegem - Burst - Erpe Vijfhuizen - Aalst"",3,"""",""DD0077"",""FFFFFF"""
"49850,1,""92"",""Aalst - Erpe Vijfhuizen - Houtem -Herzele-Zottegem"",""Aalst - Erpe Vijfhuizen - Houtem - Herzele - Zottegem/Zottegem - Herzele - Houtem - Erpe Vijfhuizen - Aalst"",3,"""",""FFCCAA"",""000000"""
"49851,1,""93"",""Aalst - Erpe Vijfhuizen - Ressegem - Zottegem"",""Aalst - Erpe Vijfhuizen - Ressegem - Zottegem/Zottegem - Ressegem - Erpe Vijfhuizen - Aalst"",3,"""",""FFCC11"",""000000"""
"49852,1,""94"",""Aalst - Erpe Vijfhuizen-Impe-Oordegem-Melle-Gent"",""Aalst - Erpe Vijfhuizen - Impe - Oordegem - Melle - Gent/Gent - Melle - Oordegem - Impe - Erpe Vijfhuizen - Aalst"",3,"""",""771133"",""FFFFFF"""
"49853,1,""96"",""Aalst - Erpe Vijfhuizen - Oordegem - Melle - Gent"",""Aalst - Erpe Vijfhuizen - Oordegem - Melle - Gent/Gent - Melle - Oordegem - Erpe Vijfhuizen - Aalst"",3,"""",""444411"",""FFFFFF"""
"49854,1,""98"",""Aalst - Erpe Vijfhuizen - Lede - Uitbergen"",""Uitbergen - Lede - Erpe Vijfhuizen - Aalst/Aalst - Erpe Vijfhuizen - Lede - Uitbergen"",3,"""",""EE8822"",""FFFFFF"""
"49856,1,""13"",""Geraardsbergen - Lierde - Zottegem"",""Geraardsbergen - Lierde - Zottegem/Zottegem - Lierde - Geraardsbergen"",3,"""",""991199"",""FFFFFF"""
"49857,1,""16"",""Geraardsbergen - Parike - Oudenaarde"",""Geraardsbergen - Parike - Oudenaarde/Oudenaarde - Parike - Geraardsbergen"",3,"""",""BBDD00"",""000000"""
"49858,1,""17"",""Geraardsbergen - Lierde - Oudenaarde"",""Geraardsbergen - Lierde - Oudenaarde/Oudenaarde - Lierde - Geraardsbergen"",3,"""",""77CCAA"",""000000"""
"49860,1,""21"",""Zottegem - Erwetegem - Ronse/Renaix"",""Ronse/Renaix - Erwetegem -Zottegem/Zottegem - Erwetegem - Ronse/Renaix"",3,"""",""771133"",""FFFFFF"""
"49861,1,""22"",""Zottegem-Erwetegem-Flobecq/Vloesberg-Ronse/Renaix"",""Ronse/Renaix - Flobecq - Erwetegem - Zottegem/Zottegem - Erwetegem - Flobecq - Ronse/Renaix"",3,"""",""FFCC11"",""000000"""
"49862,1,""23"",""Zottegem - Michelbeke - Ronse/Renaix"",""Ronse/Renaix - Michelbeke - Zottegem/Zottegem - Michelbeke - Ronse/Renaix"",3,"""",""EE8822"",""FFFFFF"""
"49863,1,""24"",""Zottegem-Michelbeke-Flobecq/Vloesberg-Ronse/Renaix"",""Ronse/Renaix - Flobecq - Michelbeke - Zottegem/Zottegem - Michelbeke - Flobecq - Ronse/Renaix"",3,"""",""0099AA"",""000000"""
"49864,1,""25"",""Zottegem-Erwetegem-StMariaOudenhove-Ronse/Renaix"",""Ronse/Renaix - Sint-Maria-Oudenhove - Erwetegem - Zottegem/Zottegem - Erwetegem - St-Maria Oudenhove - Ronse/Renaix"",3,"""",""FF88AA"",""000000"""
"49866,1,""41"",""Oudenaarde - Zottegem"",""Oudenaarde - Zottegem/Zottegem - Oudenaarde"",3,"""",""005555"",""FFFFFF"""
"49867,1,""42"",""Oudenaarde - Mater - Sint-Maria-Horebeke"",""Oudenaarde - Mater - Horebeke/Horebeke - Mater - Oudenaarde"",3,"""",""0044BB"",""FFFFFF"""
"49868,1,""44"",""Gent - Nazareth - Oudenaarde"",""Gent - Nazareth - Oudenaarde/Oudenaarde - Nazareth - Gent"",3,"""",""444411"",""FFFFFF"""
"49871,1,""58"",""Oudenaarde - Waregem"",""Oudenaarde - Waregem/Waregem - Oudenaarde"",3,"""",""995511"",""FFFFFF"""
"49872,1,""59"",""Kruishoutem - Waregem"",""Waregem - Kruishoutem/Kruishoutem - Waregem"",3,"""",""AACCEE"",""000000"""
"49874,1,""61"",""Oudenaarde - Schorisse - Ronse/Renaix"",""Ronse/Renaix - Schorisse - Oudenaarde/Oudenaarde - Schorisse - Ronse/Renaix"",3,"""",""FFCC11"",""000000"""
"49875,1,""62"",""Oudenaarde - Nukerke - Ronse/Renaix"",""Ronse/Renaix - Nukerke -Oudenaarde/Oudenaarde - Nukerke - Ronse/Renaix"",3,"""",""C5AA77"",""000000"""
"49876,1,""63"",""Oudenaarde - Etikhove - Ronse/Renaix"",""Ronse/Renaix - Etikhove - Oudenaarde/Oudenaarde - Etikhove - Ronse/Renaix"",3,"""",""771133"",""FFFFFF"""
"49877,1,""65"",""Oudenaarde - Avelgem"",""Oudenaarde - Avelgem/Avelgem - Oudenaarde"",3,"""",""229922"",""FFFFFF"""
"49881,1,""71"",""Ronse/Renaix Station - Scheldekouter - Stookt"",""Ronse Station - Scheldekouter - Stookt/Ronse Stookt - Scheldekouter - Station"",3,"""",""DD0077"",""FFFFFF"""
"49882,1,""72"",""Ronse/Renaix Station - Germinal - Europawijk"",""Ronse Station - Germinal - Europawijk/Ronse Europawijk - Germinal - Station"",3,"""",""EE8822"",""FFFFFF"""
"49883,1,""73"",""Ronse/Renaix Station - Grote Markt - Hogerlucht"",""Ronse Station - Grote Markt - Hogerlucht/Ronse Hogerlucht - Grote Markt - Station"",3,"""",""BBDD00"",""000000"""
"49884,1,""74"",""Ronse/Renaix Station - Grote Markt -Shopping Plaza"",""Ronse Station - Grote Markt - Shopping Plaza/Ronse Shopping Plaza - Grote Markt - Station"",3,"""",""BB0022"",""FFFFFF"""
"49885,1,""83"",""Deinze - Kruishoutem - Oudenaarde"",""Oudenaarde - Kruishoutem - Deinze/Deinze-Kruishoutem-Oudenaarde"",3,"""",""0044BB"",""FFFFFF"""
"49887,1,""45"",""Gent Sint-Pieters - Gavere - Zottegem"",""Gent Sint-Pieters - Gavere - Zottegem/Zottegem - Gavere - Gent Sint-Pieters"",3,"""",""BBDD00"",""000000"""
"49888,1,""28S"",""Kwatrecht Mariagaard-Gent Sint-Pieters(sneldienst)"",""Kwatrecht Mariagaard - Gent Sint-Pieters (sneldienst)/Gent Sint-Pieters - Kwatrecht Mariagaard (sneldienst)"",3,"""",""FF88AA"",""000000"""
"49889,1,""55S"",""Gent - Zelzate (sneldienst)"",""Zelzate - Gent Sint-Pieters (sneldienst)/Gent - Zelzate Busstation (sneldienst)"",3,"""",""FF88AA"",""000000"""
"49890,1,""58S"",""Eeklo - Brugge (sneldienst)"",""Brugge - Eeklo Station (sneldienst)/Eeklo - Brugge Station (sneldienst)"",3,"""",""229922"",""FFFFFF"""
"49891,1,""62S"",""Oudenaarde-Ronse/Renaix (sneldienst/direct)"",""Ronse/Renaix - Oudenaarde (sneldienst/direct)/Oudenaarde - Ronse/Renaix (sneldienst/direct)"",3,"""",""C5AA77"",""000000"""
"49892,1,""99S"",""Hamme - Temse - Antwerpen L.O. (sneldienst)"",""Antwerpen - Temse - Hamme (sneldienst)/Hamme - Temse - Antwerpen (sneldienst)"",3,"""",""005555"",""FFFFFF"""
"49894,1,""N1"",""Gent Fl. E - Gent St.Pieters - Rabot - Wondelgem"",""Gent Rabot - Flanders Expo/Gent Sint-Pieters - Wondelgem Industrieweg"",3,"""",""BB0022"",""FFFFFF"""
"49895,1,""N2"",""Gent Zuid - Melle Leeuw"",""Gent Zuid-Melle Leeuw + Gent St-Pieters-Zwijnaarde/Gent Zuid-Melle Leeuw + Gent St-Pieters-Zwijnaarde"",3,"""",""FFCC11"",""000000"""
"49896,1,""N3"",""Mariakerke Post - Gentbrugge Braemkasteel"",""Gent Dampoort - Mariakerke Post/Gent Brugsepoort - Gentbrugge Braemkasteel"",3,"""",""BBDD00"",""000000"""
"49897,1,""N4"",""Gent Sint Pietersstation - Gentbrugge Moscou"",""Gent Zuid - Gent Sint-Pietersstation/Gent Sint-Pieters - Gentbrugge Moscou"",3,"""",""229922"",""FFFFFF"""
"49898,1,""N5"",""Gent UZ - Gent Zuid"",""Gent Zuid - Gent UZ/Gent UZ - Gent Zuid"",3,"""",""DD0077"",""FFFFFF"""
"49899,1,""N17"",""Drongen Station - P+R Oostakker"",""Gent Dampoort - Drongen Drongenplein/Gent Brugsepoort - P+R Oostakker"",3,"""",""0044BB"",""FFFFFF"""
"49901,1,""N70"",""Gent Sint-Pieters - Oostakker Dorp"",""Gent Sint-Pieters - Oostakker Dorp/Gent Sint-Pieters - Oostakker Dorp"",3,"""",""BB0022"",""FFFFFF"""
"49902,1,""N76"",""Gent Dampoort - Sint-Denijs-Westrem Dorp"",""Gent Dampoort - Sint-Denijs-Westrem Dorp/Gent Dampoort - Sint-Denijs-Westrem Dorp"",3,"""",""005555"",""FFFFFF"""
"50015,1,""65"",""Gent Sint-Pietersstation - Zomergem - Ursel"",""Ursel Kerk - Zomergem- Gent Sint-Pietersstation/Gent Sint-Pietersstation - Zomergem - Ursel Kerk"",3,"""",""0044BB"",""FFFFFF"""
"50019,1,""17"",""UZA - Centraal Station - Brouwersvliet"",""UZA - Centraal Station - Brouwersvliet/Brouwersvliet - Centraal Station - UZA"",3,"""",""EE8822"",""FFFFFF"""
"50020,1,""152"",""Lier - Nijlen - Grobbendonk - Vorselaar"",""Vorselaar - Grobbendonk - Nijlen - Lier/Lier - Nijlen - Grobbendonk - Vorselaar"",3,"""",""005555"",""FFFFFF"""
"50021,1,""295"",""Boom - Reet - Niel - Antwerpen"",""Boom - Reet - Niel - Antwerpen/Antwerpen - Niel - Reet - Boom"",3,"""",""FF88AA"",""000000"""
"50022,1,""2"",""AZ Sint-Maarten - Station - Vrijbroekpark"",""AZ Sint-Maarten  - Station - Vrijbroekpark/Vrijbroekpark - Station - AZ Sint-Maarten"",3,"""",""991199"",""FFFFFF"""
"50023,1,""5"",""AZ Sint-Maarten - Station - Geerdegemdries"",""AZ Sint Maarten - Station - Geerdegemdries/Geerdegemdries - Station - AZ Sint-Maarten"",3,"""",""771133"",""FFFFFF"""
"50025,1,""4"",""Ledeberg-Gent Sint-Pieters-UZ"",""Ledeberg - Gent UZ/Gent UZ - Ledeberg"",0,"""",""229922"",""FFFFFF"""
"50028,1,""65"",""Oudenaarde - Avelgem"",""Oudenaarde - Avelgem/Avelgem - Oudenaarde"",3,"""",""229922"",""FFFFFF"""
"50029,1,""66"",""Oudenaarde - Kerkhove - Avelgem"",""Oudenaarde - Kerkhove - Avelgem/Avelgem - Kerkhove - Oudenaarde"",3,"""",""BB0022"",""FFFFFF"""
"50030,1,""68"",""Ronse/Renaix - Avelgem"",""Ronse/Renaix - Avelgem/Avelgem - Ronse/Renaix"",3,"""",""995511"",""FFFFFF"""
"50037,1,""52"",""Brugge-Jabbeke-Gistel-Oostende"",""Oostende-Gistel-Jabbeke-Brugge/Brugge-Jabbeke-Gistel-Oostende"",3,"""",""995511"",""FFFFFF"""
"50038,1,""53"",""Brugge-Jabbeke"",""Jabbeke-Brugge/Brugge - Jabbeke"",3,"""",""BB0022"",""FFFFFF"""
"50039,1,""85"",""Spiere - Avelgem - Anzegem - Waregem"",""Spiere - Avelgem - Anzegem - Waregem/Waregem - Anzegem - Avelgem - Spiere"",3,"""",""BB0022"",""FFFFFF"""
"50040,1,""91"",""Kortrijk - Zwevegem - Heestert - Avelgem"",""Kortrijk - Zwevegem - Heestert - Avelgem/Avelgem - Heestert - Zwevegem - Kortrijk"",3,"""",""AACCEE"",""000000"""
"50041,1,""92"",""Kortrijk - Zwevegem - Otegem - Avelgem"",""Kortrijk - Zwevegem - Otegem - Avelgem/Avelgem - Otegem - Zwevegem - Kortrijk"",3,"""",""229922"",""FFFFFF"""
"50042,1,""93"",""Kortrijk - Zwevegem - Sint-Denijs - Helkijn"",""Kortrijk - Zwevegem - Sint-Denijs - Helkijn (- Spiere)/(Spiere -) Sint-Denijs -  Zwevegem - Kortrijk"",3,"""",""FF88AA"",""000000"""
"50043,1,""54"",""Brugge - Jabbeke - Oudenburg - Oostende"",""Oostende - Oudenburg - Jabbeke - Brugge/Brugge - Jabbeke - Oudenburg - Oostende"",3,"""",""BBDD00"",""000000"""
"50050,1,""101"",""Marktbus Vlezenbeek - Halle"",""Halle - Vlezenbeek/Vlezenbeek - Halle"",3,"""",""0044BB"",""FFFFFF"""
"50051,1,""102"",""Marktbus Leerbeek - Galmaarden - Ninove"",""Ninove - Leerbeek/Leerbeek - Ninove"",3,"""",""1199DD"",""FFFFFF"""
"50052,1,""103"",""Marktbus Ternat"",""van de markt/naar de markt"",3,"""",""0044BB"",""FFFFFF"""
"50053,1,""107"",""Marktbus Halle Europawijk - Halle Centrum"",""Halle Centrum - Halle Europawijk/Halle Europawijk - Halle Centrum"",3,"""",""0044BB"",""FFFFFF"""
"50054,1,""116"",""Brussel-Itterbeek-Ternat"",""Ternat - Brussel/Brussel - Ternat"",3,"""",""BB0022"",""FFFFFF"""
"50055,1,""117"",""Brussel-Itterbeek-Dilbeek Rondenbos"",""Dilbeek Rondenbos - Brussel/Brussel - Dilbeek Rondenbos"",3,"""",""991199"",""FFFFFF"""
"50056,1,""118"",""Brussel - Itterbeek - Schepdaal"",""Schepdaal - Brussel/Brussel - Schepdaal"",3,"""",""EE8822"",""FFFFFF"""
"50057,1,""126"",""Snelbus Brussel - Ninove"",""Ninove - Brussel/Brussel - Ninove"",3,"""",""229922"",""FFFFFF"""
"50058,1,""127"",""Brussel - Ninove via de dorpen"",""Ninove - Brussel/Brussel - Ninove"",3,"""",""995511"",""FFFFFF"""
"50059,1,""128"",""Brussel - Ninove via de N8"",""Ninove - Brussel/Brussel - Ninove"",3,"""",""FF88AA"",""000000"""
"50060,1,""129"",""Brussel - Dilbeek"",""Dilbeek - Brussel/Brussel - Dilbeek"",3,"""",""1199DD"",""FFFFFF"""
"50061,1,""136"",""Groot-bijgaarden - Diesdelle - Alsemberg"",""Alsemberg - Groot-Bijgaarden/Groot-Bijgaarden - Alsemberg"",3,"""",""0099AA"",""000000"""
"50062,1,""137"",""Dilbeek - Alsemberg"",""Alsemberg - Dilbeek/Dilbeek - Alsemberg"",3,"""",""005555"",""FFFFFF"""
"50063,1,""140"",""Snelbus Leerbeek - Brussel"",""Leerbeek - Brussel/Brussel - Leerbeek"",3,"""",""FFCC11"",""000000"""
"50064,1,""141"",""Leerbeek - Lennik - Brussel"",""Leerbeek - Brussel/Brussel - Leerbeek"",3,"""",""444411"",""FFFFFF"""
"50065,1,""142"",""Leerbeek - Gaasbeek - Brussel"",""Leerbeek - Brussel/Brussel - Leerbeek"",3,"""",""FFCCAA"",""000000"""
"50066,1,""144"",""Leerbeek - St.P.Leeuw - Brussel"",""Leerbeek - Brussel/Brussel - Leerbeek"",3,"""",""BBDD00"",""000000"""
"50067,1,""145"",""Pepingen - Sint-Pieters-Leeuw - Brussel"",""Pepingen - Sint-Pieters-Leeuw - Brussel/Brussel - Sint-Pieters-Leeuw - Pepingen"",3,"""",""77CCAA"",""000000"""
"50068,1,""153"",""Anderlecht - Drogenbos- Halle - Ninove"",""Ninove - Drogenbos - Anderlecht/Anderlecht - Drogenbos -  Ninove"",3,"""",""BB0022"",""FFFFFF"""
"50069,1,""154"",""Anderlecht - Drogenbos - Beersel - Halle"",""Halle - Drogenbos - Anderlecht/Anderlecht - Drogenbos - Halle"",3,"""",""0099AA"",""000000"""
"50070,1,""155"",""Anderlecht - Drogenbos - Rode - Halle"",""Halle - Drogenbos - Anderlecht/Anderlecht - Drogenbos - Halle"",3,"""",""AACCEE"",""000000"""
"50071,1,""156"",""Halle - Lembeek"",""Lembeek - Halle/Halle - Lembeek"",3,"""",""771133"",""FFFFFF"""
"50072,1,""160"",""Leerbeek - Herne - Edingen"",""Edingen - Leerbeek/Leerbeek - Edingen"",3,"""",""8899AA"",""000000"""
"50073,1,""161"",""Leerbeek - Geraardsbergen"",""Geraardsbergen - Leerbeek/Leerbeek - Geraardsbergen"",3,"""",""FF88AA"",""000000"""
"50074,1,""162"",""Leerbeek - Vollezele - Ninove"",""Ninove - Leerbeek/Leerbeek - Ninove"",3,"""",""0099AA"",""000000"""
"50075,1,""163"",""Roosdaal - Lennik - Halle"",""Halle - Roosdaal/Roosdaal - Halle"",3,"""",""0044BB"",""FFFFFF"""
"50076,1,""164"",""Leerbeek - Heikruis - Halle"",""Halle - Leerbeek/Leerbeek - Halle"",3,"""",""FFCC11"",""000000"""
"50077,1,""165"",""Leerbeek - Ternat - Asse"",""Leerbeek - Ternat - Asse/Asse - Ternat - Leerbeek"",3,"""",""991199"",""FFFFFF"""
"50078,1,""170"",""Brussel - Sint-Pieters-Leeuw - Halle"",""Halle - St.P.Leeuw - Brussel/Brussel - St.P.Leeuw - Halle"",3,"""",""005555"",""FFFFFF"""
"50079,1,""171"",""Brussel - Brukom - Halle via N6"",""Halle - Brukom - Brussel/Brussel - Brukom - Halle"",3,"""",""DD0077"",""FFFFFF"""
"50080,1,""212"",""Snelbus Brussel - Asse - Aalst"",""Aalst - Brussel/Brussel - Aalst"",3,"""",""DD0077"",""FFFFFF"""
"50081,1,""213"",""Brussel - Asse - Ternat - Teralfene - Aalst"",""Aalst - Brussel/Brussel - Aalst"",3,"""",""AACCEE"",""000000"""
"50082,1,""214"",""Brussel-Asse-Aalst"",""Aalst - Brussel/Brussel - Aalst"",3,"""",""77CCAA"",""000000"""
"50083,1,""215"",""Asse Terheide - Asbeek - Asse"",""Asse Terheide - Asbeek - Asse/Asse - Asbeek - Asse Terheide"",3,"""",""229922"",""FFFFFF"""
"50084,1,""216"",""Asse - Mollem - Asse"",""Asse - Mollem - Asse/Asse - Mollem - Asse"",3,"""",""EE8822"",""FFFFFF"""
"50085,1,""221"",""Marktbus Vilvoorde - Steenokkerzeel"",""Vilvoorde - Steenokkerzeel/Steenokkerzeel - Vilvoorde"",3,"""",""995511"",""FFFFFF"""
"50086,1,""222"",""Vilvoorde - Diegem Lo - Zaventem"",""Vilvoorde - Zaventem/Zaventem - Vilvoorde"",3,"""",""BB0022"",""FFFFFF"""
"50087,1,""225"",""Vilvoorde - Steenokkerzeel - Kortenberg"",""Vilvoorde - Kortenberg/Kortenberg - Vilvoorde"",3,"""",""444411"",""FFFFFF"""
"50088,1,""230"",""Brussel - Grimbergen - Humbeek"",""Brussel - Humbeek/Humbeek - Brussel"",3,"""",""FF88AA"",""000000"""
"50089,1,""231"",""Brussel - Het Voor - Grimbergen - Kapelle-o/d-Bos"",""Brussel - Kapelle-op-den-Bos/Kapelle-op-den-Bos - Brussel"",3,"""",""C5AA77"",""000000"""
"50090,1,""232"",""Brussel - Het Voor - Grimbergen - Verbrande Brug"",""Brussel - Grimbergen Verbrande Brug/Grimbergen Verbrande Brug - Brussel"",3,"""",""DD0077"",""FFFFFF"""
"50091,1,""240"",""Brussel - Wemmel"",""Brussel - Wemmel/Wemmel - Brussel"",3,"""",""229922"",""FFFFFF"""
"50092,1,""241"",""Brussel - Wemmel - Drijpikkel"",""Brussel - Strombeek-Bever/Strombeek-Bever - Brussel"",3,"""",""BB0022"",""FFFFFF"""
